File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/hotel-small/sensitivity/runs/fan_eff_psz_laundry=0.4/instance-out.sql,3355.27,2762.87,592.41,235.19,210.52,226.40,222.37,233.13,230.61,245.57,250.04,230.43,229.19,219.20,230.20,53.34,48.46,53.17,50.15,50.16,46.94,47.30,46.99,45.99,48.82,48.91,52.17
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/hotel-small/sensitivity/runs/fan_eff_psz_laundry=0.7/instance-out.sql,3355.27,2762.87,592.41,235.19,210.52,226.40,222.37,233.13,230.61,245.57,250.04,230.43,229.19,219.20,230.20,53.34,48.46,53.17,50.15,50.16,46.94,47.30,46.99,45.99,48.82,48.91,52.17
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/hotel-small/sensitivity/runs/fan_rise_psz=2/instance-out.sql,3177.52,2585.11,592.41,225.52,200.11,210.84,206.59,216.42,213.98,228.13,232.55,213.80,212.76,205.31,219.10,53.34,48.46,53.17,50.15,50.16,46.94,47.30,46.99,45.99,48.82,48.91,52.17
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/hotel-small/sensitivity/runs/fan_rise_psz=4/instance-out.sql,3921.45,3329.04,592.41,273.21,247.94,274.69,270.47,283.93,280.95,297.96,302.51,280.61,279.46,264.96,272.36,53.34,48.46,53.17,50.15,50.16,46.94,47.30,46.99,45.99,48.82,48.91,52.17
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/hotel-small/sensitivity/runs/gas_max_laundry=10000/instance-out.sql,3239.06,2731.01,508.05,232.59,208.15,223.72,219.75,230.40,227.95,242.80,247.24,227.78,226.48,216.60,227.55,46.17,41.99,46.00,43.22,42.99,40.01,40.14,39.83,39.05,41.66,41.97,45.01
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/hotel-small/sensitivity/runs/gas_max_laundry=25000/instance-out.sql,3456.48,2790.75,665.73,237.49,212.61,228.76,224.67,235.52,232.93,248.00,252.49,232.75,231.56,221.48,232.52,59.56,54.09,59.40,56.18,56.38,52.97,53.53,53.22,52.01,55.05,54.93,58.40
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/hotel-small/sensitivity/runs/heating_coil_eff_psz=0.95/instance-out.sql,3358.27,2765.86,592.41,235.96,211.08,226.70,222.55,233.23,230.64,245.59,250.05,230.46,229.31,219.50,230.77,53.34,48.46,53.17,50.15,50.16,46.94,47.30,46.99,45.99,48.82,48.91,52.17
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/hotel-small/sensitivity/runs/heating_coil_eff_psz=1/instance-out.sql,3353.37,2760.97,592.41,234.71,210.16,226.21,222.25,233.07,230.59,245.56,250.04,230.41,229.11,219.01,229.84,53.34,48.46,53.17,50.15,50.16,46.94,47.30,46.99,45.99,48.82,48.91,52.17
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/hotel-small/sensitivity/runs/heating_coil_eff_psz_laundry=0.95/instance-out.sql,3355.27,2762.87,592.41,235.19,210.52,226.40,222.37,233.13,230.61,245.57,250.04,230.43,229.19,219.20,230.20,53.34,48.46,53.17,50.15,50.16,46.94,47.30,46.99,45.99,48.82,48.91,52.17
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/hotel-small/sensitivity/runs/heating_coil_eff_psz_laundry=1/instance-out.sql,3355.27,2762.87,592.41,235.19,210.52,226.40,222.37,233.13,230.61,245.57,250.04,230.43,229.19,219.20,230.20,53.34,48.46,53.17,50.15,50.16,46.94,47.30,46.99,45.99,48.82,48.91,52.17
