File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/fan_rise=4/instance-out.sql,4616.88,3552.53,1064.35,323.04,279.19,271.75,270.72,292.96,298.94,324.29,332.49,297.56,282.23,273.37,305.98,101.02,92.29,100.28,92.68,89.80,81.28,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/fan_rise_corridor=2/instance-out.sql,4131.43,3067.07,1064.36,314.21,261.63,231.93,221.08,237.42,244.42,268.12,276.33,243.38,229.55,244.78,294.23,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/fan_rise_corridor=4/instance-out.sql,4131.43,3067.07,1064.36,314.21,261.63,231.93,221.08,237.42,244.42,268.12,276.33,243.38,229.55,244.78,294.23,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/heating_coil_eff=0.75/instance-out.sql,4215.49,3151.13,1064.36,342.83,280.86,235.66,221.81,237.52,244.43,268.12,276.33,243.40,229.78,253.83,316.55,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/heating_coil_eff=0.95/instance-out.sql,4140.09,3075.73,1064.36,317.16,263.61,232.31,221.15,237.43,244.42,268.12,276.33,243.38,229.57,245.71,296.53,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/heating_setpoint=65/instance-out.sql,4132.19,3067.83,1064.36,314.50,261.84,231.89,221.06,237.42,244.41,268.12,276.33,243.38,229.54,244.81,294.52,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/heating_setpoint=75/instance-out.sql,4129.22,3064.86,1064.36,313.25,261.06,232.17,221.24,237.47,244.41,268.10,276.31,243.38,229.63,244.61,293.24,101.02,92.29,100.28,92.69,89.80,81.28,79.92,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/heating_setpoint_corridor=50/instance-out.sql,4097.09,3032.73,1064.36,311.93,259.55,228.98,217.74,234.00,241.39,264.99,273.19,240.37,226.12,242.31,292.17,101.02,92.28,100.29,92.68,89.80,81.28,79.92,78.66,78.03,85.20,88.25,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/heating_setpoint_corridor=70/instance-out.sql,4186.67,3122.30,1064.38,316.11,264.30,237.27,226.93,243.38,249.72,273.04,281.19,248.72,235.67,249.31,296.66,101.02,92.29,100.28,92.69,89.79,81.30,79.92,78.66,78.02,85.21,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/heating_setpoint_residence=65/instance-out.sql,3930.90,2866.54,1064.36,251.16,219.55,221.09,219.11,237.40,244.43,268.16,276.38,243.42,229.40,218.09,238.36,101.02,92.29,100.28,92.69,89.80,81.30,79.91,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/heating_setpoint_residence=75/instance-out.sql,4589.66,3525.30,1064.36,404.39,328.75,298.08,258.23,252.40,246.13,268.15,276.31,246.28,257.22,308.86,380.49,101.02,92.29,100.29,92.69,89.79,81.28,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/heating_setpoint_setback=50/instance-out.sql,4131.43,3067.07,1064.36,314.21,261.63,231.93,221.08,237.42,244.42,268.12,276.33,243.38,229.55,244.78,294.23,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/heating_setpoint_setback=70/instance-out.sql,4126.37,3062.01,1064.36,312.26,260.33,232.02,221.16,237.43,244.42,268.13,276.33,243.38,229.55,244.41,292.59,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/lighting_density_corridor=0.2/instance-out.sql,4104.85,3040.48,1064.37,316.11,262.13,230.32,217.69,233.18,240.24,263.82,272.03,239.23,225.72,244.17,295.85,101.02,92.29,100.28,92.69,89.80,81.28,79.92,78.66,78.03,85.20,88.24,96.96
