File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/oa_area_office=0.05/instance-out.sql,20311.98,18969.68,1342.29,1541.17,1404.64,1583.11,1486.36,1618.93,1650.28,1692.10,1850.76,1604.17,1542.23,1488.45,1507.49,284.12,178.41,115.75,71.34,57.77,44.39,30.27,31.98,42.23,76.92,161.26,247.86
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/oa_area_office=1.5/instance-out.sql,29085.56,20000.95,9084.60,1564.70,1429.48,1638.19,1559.00,1719.01,1775.50,1851.33,2045.18,1733.47,1610.96,1534.43,1539.72,2077.69,1507.98,995.86,537.65,231.09,75.66,34.28,37.31,95.89,411.12,1206.35,1873.73
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/oa_person_basement=1/instance-out.sql,20315.25,18968.57,1346.68,1540.92,1404.00,1582.98,1486.38,1618.96,1650.52,1692.38,1851.02,1603.91,1542.25,1488.21,1507.04,286.46,179.52,115.75,71.34,57.77,44.39,30.27,31.98,42.23,76.92,161.32,248.73
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/oa_person_basement=20/instance-out.sql,20328.99,18968.22,1360.77,1540.29,1403.73,1582.93,1486.37,1618.92,1650.51,1692.50,1851.74,1604.03,1542.23,1488.15,1506.82,291.62,184.00,116.22,71.43,57.77,44.39,30.26,31.92,42.22,76.92,162.03,252.01
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/oa_person_office=1/instance-out.sql,20310.53,18971.95,1338.58,1542.25,1405.81,1583.30,1486.35,1618.75,1650.21,1691.92,1849.99,1603.99,1542.22,1488.84,1508.31,281.94,177.63,115.74,71.34,57.77,44.39,30.27,31.95,42.23,76.92,161.25,247.15
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/oa_person_office=20/instance-out.sql,20632.73,18903.79,1728.93,1516.68,1380.67,1579.69,1486.34,1619.25,1650.65,1694.17,1856.23,1604.18,1542.33,1482.01,1491.59,432.06,279.44,127.80,73.86,57.88,44.35,30.23,31.93,42.28,77.26,190.80,341.07
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/pump_eff_dhw=0.7/instance-out.sql,20315.39,18968.60,1346.79,1540.60,1403.93,1582.97,1486.38,1618.96,1650.52,1692.43,1851.23,1604.16,1542.25,1488.20,1506.96,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/pump_eff_dhw=0.95/instance-out.sql,20315.30,18968.52,1346.79,1540.60,1403.92,1582.96,1486.37,1618.95,1650.51,1692.43,1851.22,1604.16,1542.24,1488.19,1506.96,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/pump_eff_hw=0.7/instance-out.sql,20316.41,18969.63,1346.79,1540.81,1404.07,1583.09,1486.45,1619.01,1650.54,1692.43,1851.23,1604.18,1542.32,1488.34,1507.14,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/pump_eff_hw=0.95/instance-out.sql,20314.99,18968.20,1346.79,1540.53,1403.88,1582.92,1486.35,1618.93,1650.51,1692.43,1851.22,1604.15,1542.22,1488.15,1506.90,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
