File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/fan_motor_eff=0.9/instance-out.sql,1379.47,647.14,732.33,54.03,48.73,53.94,52.41,54.53,53.68,56.84,58.06,53.82,54.44,52.49,54.18,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/fan_rise=2/instance-out.sql,1370.71,630.02,740.70,52.65,47.47,52.53,51.02,53.05,52.19,55.32,56.50,52.34,53.02,51.12,52.80,76.75,66.00,66.58,59.25,57.73,53.64,54.63,54.56,53.57,59.26,64.91,73.83
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/fan_rise=4/instance-out.sql,1409.11,699.34,709.77,58.18,52.50,58.16,56.60,59.01,58.27,61.71,63.01,58.31,58.71,56.54,58.33,71.77,61.88,62.31,56.50,56.15,53.05,54.41,54.40,52.89,56.69,60.90,68.82
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/foundation_type=Exterior Horizontal/instance-out.sql,1379.47,647.14,732.33,54.03,48.73,53.94,52.41,54.53,53.68,56.84,58.06,53.82,54.44,52.49,54.18,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/foundation_type=Full Slab/instance-out.sql,1379.86,647.96,731.90,54.09,48.78,54.00,52.48,54.60,53.76,56.92,58.13,53.89,54.50,52.55,54.24,75.47,64.84,65.37,58.45,57.26,53.44,54.54,54.49,53.33,58.48,63.75,72.48
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/foundation_type=None/instance-out.sql,1379.47,647.14,732.33,54.03,48.73,53.94,52.41,54.53,53.68,56.84,58.06,53.82,54.44,52.49,54.18,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/gas_max_kitchen=100000/instance-out.sql,1185.86,639.81,546.05,53.56,48.29,53.45,51.88,53.91,52.94,55.98,57.15,53.15,53.83,51.97,53.70,59.81,50.76,49.73,43.20,41.38,38.02,38.60,38.54,37.90,42.69,48.54,56.89
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/gas_max_kitchen=200000/instance-out.sql,1573.53,655.10,918.43,54.51,49.17,54.44,52.99,55.24,54.52,57.82,59.05,54.60,54.98,53.02,54.75,91.19,79.15,81.15,73.72,73.15,68.81,70.47,70.42,68.73,74.31,79.05,88.29
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/heat_sizing_factor=1/instance-out.sql,1379.47,647.14,732.33,54.03,48.73,53.94,52.41,54.53,53.68,56.84,58.06,53.82,54.44,52.49,54.18,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/heat_sizing_factor=2/instance-out.sql,1379.47,647.14,732.33,54.03,48.73,53.94,52.41,54.53,53.68,56.84,58.06,53.82,54.44,52.49,54.18,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
