File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ2_CZ1/instance-out.sql,631.04,1744.64,4645.23,12842.73
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ2_CZ2/instance-out.sql,667.47,1861.00,4913.41,13699.29
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ3_CZ1/instance-out.sql,718.97,2005.02,5292.47,14759.40

File Name,Total (GJ),Heating (GJ),Cooling (GJ),Lights (GJ),Equipment (GJ),Fans (GJ),Pumps (GJ),Heat Recovery (GJ),DHW (GJ),CHP (GJ),Generated (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ1_CZ1/instance-out.sql,4664.12,283.02,301.67,641.23,935.81,1313.34,0.0,0.0,1064.37,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ1_CZ2/instance-out.sql,4685.72,192.05,420.88,641.23,935.81,1350.7,0.0,0.0,1019.82,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ1_CZ3/instance-out.sql,5426.650000000001,447.72,591.33,641.23,935.81,1619.67,0.0,0.0,1066.18,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ2_CZ1/instance-out.sql,5242.66,536.89,378.78,641.23,935.81,1459.6,0.0,0.0,1165.47,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ2_CZ2/instance-out.sql,5564.89,628.15,484.71,641.23,935.81,1567.62,0.0,0.0,1182.54,0.0,0.000
