File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/fan_motor_eff=0.9/instance-out.sql,1784.32,1361.16,423.15,141.70,117.86,104.88,97.99,104.28,106.82,116.79,120.28,106.25,101.13,110.21,132.97,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/fan_rise=2/instance-out.sql,1727.00,1303.84,423.16,141.22,116.26,101.40,92.31,97.10,99.61,109.31,112.79,99.12,94.72,107.65,132.35,40.11,36.63,39.82,36.82,35.71,32.36,31.83,31.32,31.07,33.90,35.07,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/fan_rise=4/instance-out.sql,1971.62,1548.47,423.15,144.58,124.24,119.10,117.14,126.23,128.53,139.21,142.72,127.78,121.79,120.40,136.75,40.10,36.64,39.82,36.82,35.71,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/fan_rise_corridor=2/instance-out.sql,1784.32,1361.16,423.15,141.70,117.86,104.88,97.99,104.28,106.82,116.79,120.28,106.25,101.13,110.21,132.97,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/fan_rise_corridor=4/instance-out.sql,1784.32,1361.16,423.15,141.70,117.86,104.88,97.99,104.28,106.82,116.79,120.28,106.25,101.13,110.21,132.97,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/heating_coil_eff=0.75/instance-out.sql,1824.43,1401.27,423.15,155.05,126.89,107.07,98.38,104.28,106.82,116.79,120.28,106.25,101.19,114.71,143.57,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/heating_coil_eff=0.95/instance-out.sql,1788.45,1365.29,423.15,143.08,118.79,105.11,98.03,104.28,106.82,116.79,120.28,106.25,101.13,110.67,134.06,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/heating_setpoint=65/instance-out.sql,1784.23,1361.07,423.15,141.67,117.82,104.84,97.99,104.29,106.84,116.80,120.29,106.26,101.14,110.19,132.95,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/heating_setpoint=75/instance-out.sql,1785.39,1362.24,423.15,141.88,118.01,105.16,98.13,104.32,106.82,116.76,120.26,106.24,101.20,110.39,133.07,40.10,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/heating_setpoint_corridor=50/instance-out.sql,1780.40,1357.25,423.15,141.27,117.52,104.55,97.70,103.97,106.52,116.46,119.95,105.95,100.84,109.90,132.61,40.10,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/heating_setpoint_corridor=70/instance-out.sql,1812.98,1389.85,423.13,144.00,119.84,107.14,100.62,107.05,109.26,119.12,122.62,108.70,103.95,112.46,135.07,40.10,36.63,39.81,36.82,35.71,32.34,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/heating_setpoint_residence=65/instance-out.sql,1691.33,1268.18,423.15,113.67,99.14,98.11,96.71,104.31,106.89,116.86,120.37,106.33,101.03,97.09,107.67,40.10,36.63,39.81,36.82,35.71,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/heating_setpoint_residence=75/instance-out.sql,1982.51,1559.36,423.15,178.61,145.86,133.91,115.54,112.14,107.86,116.71,120.18,107.90,115.01,137.46,168.17,40.10,36.63,39.83,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/heating_setpoint_setback=50/instance-out.sql,1784.32,1361.16,423.15,141.70,117.86,104.88,97.99,104.28,106.82,116.79,120.28,106.25,101.13,110.21,132.97,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/heating_setpoint_setback=70/instance-out.sql,1784.76,1361.61,423.15,141.72,117.89,105.07,98.06,104.28,106.83,116.79,120.28,106.25,101.13,110.31,133.00,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/lighting_density_corridor=0.2/instance-out.sql,1752.87,1329.72,423.15,140.73,116.53,102.72,95.06,100.74,103.28,113.09,116.58,102.74,97.92,108.42,131.90,40.11,36.63,39.82,36.82,35.71,32.36,31.82,31.33,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/lighting_density_corridor=1/instance-out.sql,1838.01,1414.85,423.15,143.42,120.18,108.72,103.13,110.26,112.75,122.94,126.45,112.14,106.68,113.35,134.83,40.10,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/lighting_density_elevator=0.2/instance-out.sql,1784.08,1360.93,423.15,141.68,117.84,104.86,97.97,104.26,106.81,116.77,120.26,106.23,101.11,110.19,132.95,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/lighting_density_elevator=1/instance-out.sql,1784.59,1361.43,423.15,141.73,117.88,104.90,98.01,104.30,106.85,116.81,120.30,106.27,101.15,110.23,133.00,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/lighting_density_office=0.4/instance-out.sql,1777.80,1354.64,423.15,141.50,117.59,104.33,97.36,103.55,106.10,116.08,119.52,105.56,100.45,109.81,132.79,40.11,36.63,39.82,36.82,35.71,32.35,31.83,31.32,31.07,33.89,35.08,38.52
