File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/dhw_temp_laundry=160/instance-out.sql,16275.99,5638.30,10637.69,467.14,421.83,462.50,452.34,475.32,473.77,504.98,515.44,476.12,469.81,452.22,466.85,1070.74,951.63,990.11,896.64,862.64,779.04,754.10,737.85,767.24,870.26,925.47,1031.97
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/dhw_temp_residence=100/instance-out.sql,15133.66,5637.02,9496.64,467.04,421.74,462.40,452.23,475.21,473.66,504.86,515.32,476.01,469.70,452.11,466.75,973.81,864.26,893.02,803.05,765.77,684.59,657.75,640.87,673.33,773.29,831.80,935.11
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/dhw_temp_residence=130/instance-out.sql,18560.78,5640.84,12919.95,467.34,422.01,462.70,452.54,475.54,473.99,505.21,515.67,476.34,470.03,452.42,467.06,1264.45,1126.75,1184.01,1084.36,1056.66,966.39,948.22,931.64,954.80,1063.82,1113.09,1225.76
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_banquet=3/instance-out.sql,16209.58,5534.29,10675.29,458.31,413.86,453.86,443.91,466.52,465.09,495.90,506.31,467.46,461.14,443.82,458.10,1075.42,955.74,993.31,899.35,865.13,781.39,756.69,740.61,769.69,872.70,928.73,1036.53
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_banquet=9/instance-out.sql,16332.22,5723.31,10608.91,474.34,428.34,469.55,459.24,482.50,480.85,512.40,522.92,483.20,476.89,459.09,474.00,1067.08,948.36,987.54,894.53,860.73,777.31,752.25,736.11,765.38,868.24,922.88,1028.49
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_basement=0.2/instance-out.sql,16038.61,5516.65,10521.96,456.82,412.56,452.73,442.74,465.12,463.43,493.91,504.13,465.86,459.97,442.63,456.76,1062.77,944.22,980.31,886.71,851.75,768.66,743.90,728.18,756.84,859.00,915.98,1023.64
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_basement=2/instance-out.sql,16779.38,6156.47,10622.91,510.69,461.20,505.18,493.94,518.99,517.31,551.06,562.37,519.34,512.51,493.79,510.09,1063.74,945.12,988.55,897.24,864.19,780.48,755.09,738.08,768.41,872.31,924.05,1025.63
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_cafeteria=0.2/instance-out.sql,16265.39,5627.90,10637.49,466.26,421.03,461.64,451.50,474.44,472.89,504.05,514.50,475.25,468.95,451.39,465.99,1070.82,951.71,990.10,896.59,862.58,778.98,754.06,737.85,767.18,870.17,925.44,1032.02
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_cafeteria=2/instance-out.sql,16329.12,5690.25,10638.87,471.53,425.79,466.75,456.51,479.70,478.14,509.59,520.13,480.47,474.09,456.38,471.18,1070.26,951.26,990.22,896.89,863.02,779.35,754.30,737.87,767.57,870.77,925.67,1031.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_corridor=0/instance-out.sql,16275.99,5638.30,10637.69,467.14,421.83,462.50,452.34,475.32,473.77,504.98,515.44,476.12,469.81,452.22,466.85,1070.74,951.63,990.11,896.64,862.64,779.04,754.10,737.85,767.24,870.26,925.47,1031.97
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_corridor=2/instance-out.sql,16984.03,6321.02,10663.01,524.67,473.94,520.69,507.03,533.30,531.55,563.41,577.00,532.09,526.18,507.77,523.39,1063.29,945.93,992.74,901.50,868.82,784.92,759.99,742.97,773.14,876.40,927.35,1025.96
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_dining=3/instance-out.sql,16210.39,5534.46,10675.93,458.29,413.84,453.85,443.91,466.53,465.13,496.00,506.42,467.50,461.12,443.80,458.07,1075.19,955.58,993.51,899.54,865.25,781.47,756.83,740.82,769.81,872.94,928.74,1036.24
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_dining=9/instance-out.sql,16332.16,5723.21,10608.95,474.34,428.35,469.56,459.23,482.50,480.83,512.35,522.86,483.18,476.90,459.10,474.01,1067.15,948.41,987.52,894.57,860.75,777.30,752.29,736.00,765.38,868.21,922.88,1028.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_kitchen=20/instance-out.sql,16007.55,5383.60,10623.95,445.57,402.33,441.27,431.68,453.77,452.62,482.78,493.06,455.01,448.51,431.59,445.40,1071.29,952.09,988.95,895.08,860.68,777.12,752.22,735.99,765.35,868.32,924.58,1032.28
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_kitchen=65/instance-out.sql,16451.37,5804.72,10646.65,481.24,434.57,476.37,465.87,489.38,487.58,519.45,530.05,489.91,483.72,465.72,480.87,1070.38,951.36,990.89,897.66,863.91,780.28,755.28,738.92,768.46,871.56,926.16,1031.79
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_laundry=0.5/instance-out.sql,16174.34,5578.06,10596.27,461.97,417.19,457.60,447.54,470.25,468.71,499.62,510.05,471.06,464.87,447.42,461.79,1068.00,949.12,986.46,892.90,858.72,775.34,750.55,734.52,763.50,866.15,921.98,1029.04
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_laundry=2/instance-out.sql,16203.66,5595.50,10608.16,463.46,418.53,459.01,448.93,471.72,470.18,501.18,511.61,472.53,466.30,448.81,463.26,1068.80,949.81,987.50,893.99,859.87,776.41,751.58,735.47,764.59,867.32,922.97,1029.87
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_lobby=0/instance-out.sql,16277.89,5484.25,10793.64,454.07,410.04,449.46,439.74,462.23,461.00,491.80,502.20,463.42,456.80,439.62,453.85,1083.92,964.16,1004.05,909.75,875.81,791.74,766.88,750.15,779.67,883.24,938.70,1045.58
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_lobby=2/instance-out.sql,16226.46,5889.26,10337.20,487.89,440.59,483.32,472.62,496.62,494.88,527.42,538.36,496.97,490.67,472.37,487.54,1042.05,925.62,961.93,870.69,836.78,755.89,734.58,721.17,744.00,843.18,898.29,1003.02
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_mechanical=0.2/instance-out.sql,16268.45,5629.79,10638.66,466.42,421.18,461.79,451.65,474.60,473.06,504.23,514.67,475.41,469.10,451.53,466.14,1070.90,951.84,990.21,896.71,862.67,779.06,754.11,737.86,767.26,870.29,925.60,1032.15
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_mechanical=2/instance-out.sql,16313.50,5680.74,10632.75,470.70,425.05,466.01,455.76,478.91,477.33,508.72,519.25,479.66,473.33,455.63,470.38,1069.62,950.80,989.55,896.37,862.54,778.91,754.00,737.77,767.19,870.15,924.90,1030.96
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_residence2=0.5/instance-out.sql,15864.34,5226.68,10637.66,432.17,390.24,427.57,418.48,440.37,439.97,469.99,480.52,442.27,434.84,418.39,431.86,1070.74,951.63,990.11,896.63,862.63,779.04,754.10,737.84,767.21,870.26,925.48,1031.98
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_residence2=2/instance-out.sql,16608.48,5970.53,10637.95,495.36,447.32,490.69,479.66,503.53,501.05,533.22,543.63,503.43,498.03,479.52,495.09,1070.81,951.67,990.12,896.66,862.65,779.04,754.11,737.87,767.25,870.27,925.50,1032.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_residence=0.5/instance-out.sql,16196.39,5560.62,10635.78,460.58,415.89,455.98,446.00,468.74,467.33,498.24,508.68,469.69,463.27,445.90,460.31,1071.67,951.96,989.78,896.22,862.16,778.56,753.66,737.40,766.83,869.73,925.16,1032.65
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_residence=2/instance-out.sql,16340.86,5700.93,10639.93,472.43,426.62,467.74,457.45,480.63,478.96,510.39,520.89,481.30,475.08,457.31,472.13,1070.30,951.49,990.33,896.99,863.06,779.43,754.44,738.17,767.68,870.69,925.73,1031.62
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_retail=0.2/instance-out.sql,16244.88,5616.10,10628.78,465.22,420.10,460.65,450.55,473.45,471.92,503.07,513.53,474.27,467.96,450.42,464.97,1070.25,951.17,989.21,895.73,861.73,778.23,753.49,737.38,766.40,869.16,924.65,1031.38
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_retail=3/instance-out.sql,16336.43,5692.43,10644.00,471.72,425.96,466.93,456.68,479.88,478.32,509.77,520.31,480.65,474.26,456.55,471.37,1070.62,951.46,990.70,897.39,863.53,779.80,754.76,738.35,768.11,871.32,926.05,1031.91
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_storage=0.2/instance-out.sql,16275.33,5637.48,10637.84,467.07,421.77,462.43,452.27,475.25,473.70,504.90,515.37,476.05,469.74,452.15,466.78,1070.75,951.66,990.13,896.65,862.65,779.04,754.10,737.85,767.25,870.26,925.50,1031.99
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/equipment_density_storage=2/instance-out.sql,16299.36,5666.75,10632.60,469.51,423.99,464.86,454.63,477.73,476.15,507.49,518.00,478.50,472.17,454.51,469.22,1069.84,950.96,989.56,896.28,862.42,778.77,753.88,737.66,767.07,870.08,924.95,1031.14
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/exhaust_fan_eff_dining=0.5/instance-out.sql,16275.99,5638.30,10637.69,467.14,421.83,462.50,452.34,475.32,473.77,504.98,515.44,476.12,469.81,452.22,466.85,1070.74,951.63,990.11,896.64,862.64,779.04,754.10,737.85,767.24,870.26,925.47,1031.97
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/exhaust_fan_eff_dining=0.8/instance-out.sql,16275.99,5638.30,10637.69,467.14,421.83,462.50,452.34,475.32,473.77,504.98,515.44,476.12,469.81,452.22,466.85,1070.74,951.63,990.11,896.64,862.64,779.04,754.10,737.85,767.24,870.26,925.47,1031.97
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/exhaust_fan_eff_kitchen=0.5/instance-out.sql,16275.99,5638.30,10637.69,467.14,421.83,462.50,452.34,475.32,473.77,504.98,515.44,476.12,469.81,452.22,466.85,1070.74,951.63,990.11,896.64,862.64,779.04,754.10,737.85,767.24,870.26,925.47,1031.97
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/exhaust_fan_eff_kitchen=0.8/instance-out.sql,16275.99,5638.30,10637.69,467.14,421.83,462.50,452.34,475.32,473.77,504.98,515.44,476.12,469.81,452.22,466.85,1070.74,951.63,990.11,896.64,862.64,779.04,754.10,737.85,767.24,870.26,925.47,1031.97
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/exhaust_fan_eff_laundry=0.5/instance-out.sql,16275.12,5637.43,10637.69,467.06,421.76,462.42,452.26,475.24,473.70,504.90,515.37,476.05,469.73,452.14,466.78,1070.74,951.63,990.11,896.64,862.64,779.04,754.10,737.85,767.24,870.26,925.47,1031.97
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/exhaust_fan_eff_laundry=0.8/instance-out.sql,16274.42,5636.73,10637.69,467.00,421.71,462.36,452.21,475.18,473.64,504.84,515.31,475.99,469.67,452.09,466.72,1070.74,951.63,990.11,896.64,862.64,779.04,754.10,737.85,767.24,870.26,925.47,1031.97
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/ext_equipment_w=250000/instance-out.sql,17266.60,6628.91,10637.69,551.27,497.82,546.63,533.76,559.45,555.19,589.11,599.57,557.54,553.94,533.64,550.99,1070.74,951.63,990.11,896.64,862.64,779.04,754.10,737.85,767.24,870.26,925.47,1031.97
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/ext_equipment_w=90000/instance-out.sql,16026.18,5388.49,10637.69,445.92,402.67,441.28,431.80,454.10,453.24,483.76,494.22,455.59,448.59,431.68,445.64,1070.74,951.63,990.11,896.64,862.64,779.04,754.10,737.85,767.24,870.26,925.47,1031.97
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/ext_light_w=2000/instance-out.sql,16115.77,5478.08,10637.69,449.75,407.49,448.34,440.83,464.91,464.94,495.16,504.26,463.22,454.66,435.89,448.62,1070.74,951.63,990.11,896.64,862.64,779.04,754.10,737.85,767.24,870.26,925.47,1031.97
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/ext_light_w=20000/instance-out.sql,16398.17,5760.48,10637.69,480.40,432.76,473.29,461.11,483.25,480.50,512.46,523.96,485.96,481.36,464.66,480.76,1070.74,951.63,990.11,896.64,862.64,779.04,754.10,737.85,767.24,870.26,925.47,1031.97
