File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ2_CZ1/instance-out.sql,1497.45,2713.58,16989.04,30786.29
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ2_CZ2/instance-out.sql,1519.59,2757.07,17240.13,31279.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ3_CZ1/instance-out.sql,1605.83,2847.74,18218.61,32308.38

File Name,Total (GJ),Heating (GJ),Cooling (GJ),Lights (GJ),Equipment (GJ),Fans (GJ),Pumps (GJ),Heat Recovery (GJ),DHW (GJ),CHP (GJ),Generated (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ1_CZ1/instance-out.sql,13624.76,2435.21,387.72,2279.88,3185.9700000000003,796.59,41.17,0.0,3087.57,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ1_CZ2/instance-out.sql,13299.89,2168.12,482.28,2279.88,3185.9700000000003,772.25,42.91,0.0,2955.5,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ1_CZ3/instance-out.sql,13765.59,2341.72,571.56,2279.88,3185.9700000000003,839.13,43.74,0.0,3092.94,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ2_CZ1/instance-out.sql,13933.71,2386.81,406.56,2279.88,3185.9700000000003,840.18,37.19,0.0,3387.2,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ2_CZ2/instance-out.sql,14123.33,2381.85,487.55,2279.88,3185.9700000000003,902.8,37.63,0.0,3437.79,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ3_CZ1/instance-out.sql,14691.77,2686.93,444.84,2279.88,3185.9700000000003,944.0,37.51,0.0,3704.06,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ1_CZ1/instance-out.sql,16275.990000000002,2787.56,218.81,1642.37,3191.48,579.26,38.0,0.0,6611.48,0.0,0.000
