File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
File Name,Unmet Heating (Hours),Unmet Cooling (Hours)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/Calib/HZ1_CZ1/instance-out.sql,270.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/Calib/HZ1_CZ2/instance-out.sql,90.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/Calib/HZ1_CZ3/instance-out.sql,80.00,1.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/Calib/HZ2_CZ1/instance-out.sql,180.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/Calib/HZ2_CZ2/instance-out.sql,196.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/Calib/HZ3_CZ1/instance-out.sql,264.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/existing-cbsa-2014/HZ1_CZ1/instance-out.sql,1697.00,2992.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/existing-cbsa-2014/HZ1_CZ2/instance-out.sql,1440.00,3035.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/existing-cbsa-2014/HZ1_CZ3/instance-out.sql,1543.00,2936.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/existing-cbsa-2014/HZ2_CZ1/instance-out.sql,1726.00,2849.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/existing-cbsa-2014/HZ2_CZ2/instance-out.sql,1635.00,2844.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/existing-cbsa-2014/HZ3_CZ1/instance-out.sql,2056.00,2658.00

